Time	MABP [mmHg]	CBFV-L [cm/s]	CBFV-R [cm/s]	etCO2 [kPa]	MN					
139.1000	79.3755	60.6133	67.3372	4.7117	1.0000
139.2000	79.2520	60.7897	67.5888	4.7144	1.0000
139.3000	79.1285	60.9661	67.8403	4.7170	1.0000
139.4000	79.0050	61.1424	68.0919	4.7196	1.0000
139.5000	79.0035	61.4455	68.4193	4.7223	1.0000
139.6000	79.3492	62.1093	68.9630	4.7249	1.0000
139.7000	79.6949	62.7731	69.5067	4.7276	1.0000
139.8000	80.0406	63.4369	70.0504	4.7302	1.0000
139.9000	80.3863	64.1007	70.5941	4.7328	1.0000
140.0000	80.7320	64.7645	71.1378	4.7355	1.0000
140.1000	81.0777	65.4282	71.6815	4.7381	1.0000
140.2000	81.4235	66.0920	72.2252	4.7408	1.0000
140.3000	81.3845	66.1869	72.2183	4.7423	1.0000
140.4000	81.2494	66.1396	72.0737	4.7428	1.0000
140.5000	81.1142	66.0922	71.9292	4.7432	1.0000
140.6000	80.9791	66.0449	71.7846	4.7436	1.0000
140.7000	80.8440	65.9975	71.6400	4.7441	1.0000
140.8000	80.7088	65.9502	71.4955	4.7445	1.0000
140.9000	80.5737	65.9029	71.3509	4.7449	1.0000
141.0000	80.4386	65.8555	71.2064	4.7453	1.0000
141.1000	80.3034	65.8082	71.0618	4.7458	1.0000
141.2000	80.1568	65.7157	70.8748	4.7462	1.0000
141.3000	79.9914	65.5498	70.6184	4.7466	1.0000
141.4000	79.8259	65.3838	70.3620	4.7470	1.0000
141.5000	79.6605	65.2178	70.1056	4.7475	1.0000
141.6000	79.4951	65.0519	69.8492	4.7479	1.0000
141.7000	79.3297	64.8859	69.5929	4.7483	1.0000
141.8000	79.1642	64.7199	69.3365	4.7487	1.0000
141.9000	78.9988	64.5539	69.0801	4.7492	1.0000
142.0000	78.8334	64.3880	68.8237	4.7496	1.0000
142.1000	78.6680	64.2220	68.5674	4.7500	1.0000
142.2000	78.5361	64.1356	68.4167	4.7504	1.0000
142.3000	78.5386	64.3676	68.6888	4.7509	1.0000
142.4000	78.5411	64.5997	68.9610	4.7513	1.0000
142.5000	78.5436	64.8317	69.2331	4.7517	1.0000
142.6000	78.5461	65.0637	69.5053	4.7521	1.0000
142.7000	78.5486	65.2957	69.7774	4.7526	1.0000
142.8000	78.5511	65.5278	70.0495	4.7530	1.0000
142.9000	78.5536	65.7598	70.3217	4.7534	1.0000
143.0000	78.5562	65.9918	70.5938	4.7538	1.0000
143.1000	78.4132	66.0245	70.6995	4.7543	1.0000
143.2000	78.1249	65.8578	70.6388	4.7547	1.0000
143.3000	77.8365	65.6911	70.5780	4.7551	1.0000
143.4000	77.5482	65.5244	70.5172	4.7555	1.0000
143.5000	77.2599	65.3576	70.4565	4.7560	1.0000
143.6000	76.9715	65.1909	70.3957	4.7564	1.0000
143.7000	76.6832	65.0242	70.3350	4.7568	1.0000
143.8000	76.4210	64.8856	70.3103	4.7572	1.0000
143.9000	76.7880	65.4223	71.1511	4.7577	1.0000
144.0000	77.1550	65.9590	71.9920	4.7581	1.0000
144.1000	77.5220	66.4957	72.8328	4.7585	1.0000
144.2000	77.8889	67.0324	73.6737	4.7589	1.0000
144.3000	78.2559	67.5690	74.5146	4.7594	1.0000
144.4000	78.6229	68.1057	75.3554	4.7598	1.0000
144.5000	78.9898	68.6424	76.1963	4.7603	1.0000
144.6000	79.3726	69.3261	76.8141	4.7608	1.0000
144.7000	79.7594	70.0466	77.3761	4.7614	1.0000
144.8000	80.1462	70.7671	77.9382	4.7620	1.0000
144.9000	80.5329	71.4877	78.5003	4.7625	1.0000
145.0000	80.9197	72.2082	79.0623	4.7631	1.0000
145.1000	81.3064	72.9287	79.6244	4.7637	1.0000
145.2000	81.6932	73.6492	80.1864	4.7642	1.0000
145.3000	81.9215	74.0600	80.4801	4.7648	1.0000
145.4000	81.6989	73.5895	80.0098	4.7654	1.0000
145.5000	81.4762	73.1189	79.5394	4.7659	1.0000
145.6000	81.2536	72.6484	79.0691	4.7665	1.0000
145.7000	81.0309	72.1779	78.5988	4.7671	1.0000
145.8000	80.8083	71.7073	78.1285	4.7676	1.0000
145.9000	80.5856	71.2368	77.6582	4.7682	1.0000
146.0000	80.3630	70.7662	77.1879	4.7688	1.0000
146.1000	80.1403	70.2957	76.7176	4.7693	1.0000
146.2000	79.9177	69.8251	76.2473	4.7699	1.0000
146.3000	79.6950	69.3546	75.7770	4.7705	1.0000
146.4000	79.5668	68.8831	75.4208	4.7710	1.0000
146.5000	79.4385	68.4116	75.0646	4.7716	1.0000
146.6000	79.3102	67.9401	74.7085	4.7722	1.0000
146.7000	79.1820	67.4686	74.3523	4.7727	1.0000
146.8000	79.0537	66.9971	73.9961	4.7733	1.0000
146.9000	78.9255	66.5256	73.6399	4.7739	1.0000
147.0000	78.7972	66.0541	73.2838	4.7744	1.0000
147.1000	78.6689	65.5826	72.9276	4.7750	1.0000
147.2000	78.5407	65.1110	72.5714	4.7756	1.0000
147.3000	78.3979	64.6827	72.2315	4.7761	1.0000
147.4000	78.1787	64.4807	71.9771	4.7767	1.0000
147.5000	77.9596	64.2788	71.7226	4.7773	1.0000
147.6000	77.7404	64.0769	71.4682	4.7778	1.0000
147.7000	77.5213	63.8750	71.2137	4.7784	1.0000
147.8000	77.3021	63.6731	70.9593	4.7790	1.0000
147.9000	77.0830	63.4711	70.7048	4.7795	1.0000
148.0000	76.8638	63.2692	70.4504	4.7801	1.0000
148.1000	76.7164	63.1470	70.3062	4.7807	1.0000
148.2000	77.0949	63.6092	70.9709	4.7812	1.0000
148.3000	77.4734	64.0715	71.6356	4.7818	1.0000
148.4000	77.8519	64.5338	72.3002	4.7824	1.0000
148.5000	78.2304	64.9960	72.9649	4.7829	1.0000
148.6000	78.6089	65.4583	73.6296	4.7835	1.0000
148.7000	78.9874	65.9206	74.2943	4.7841	1.0000
148.8000	79.3659	66.3828	74.9589	4.7846	1.0000
148.9000	79.8597	66.9173	75.7325	4.7852	1.0000
149.0000	80.3860	67.4721	76.5368	4.7858	1.0000
149.1000	80.9123	68.0269	77.3410	4.7863	1.0000
149.2000	81.4386	68.5817	78.1453	4.7869	1.0000
149.3000	81.9649	69.1365	78.9496	4.7875	1.0000
149.4000	82.4912	69.6913	79.7538	4.7869	1.0000
149.5000	83.0175	70.2461	80.5581	4.7854	1.0000
149.6000	83.3628	70.5579	81.0350	4.7839	1.0000
149.7000	83.1347	70.1002	80.4751	4.7824	1.0000
149.8000	82.9066	69.6425	79.9152	4.7809	1.0000
149.9000	82.6786	69.1848	79.3554	4.7794	1.0000
150.0000	82.4505	68.7272	78.7955	4.7779	1.0000
150.1000	82.2224	68.2695	78.2356	4.7764	1.0000
150.2000	81.9943	67.8118	77.6758	4.7748	1.0000
150.3000	81.7663	67.3541	77.1159	4.7733	1.0000
150.4000	81.5382	66.8964	76.5560	4.7718	1.0000
150.5000	81.3101	66.4387	75.9962	4.7703	1.0000
150.6000	81.0820	65.9810	75.4363	4.7688	1.0000
150.7000	81.2760	65.9906	75.3161	4.7673	1.0000
150.8000	81.4875	66.0197	75.2142	4.7658	1.0000
150.9000	81.6990	66.0487	75.1123	4.7643	1.0000
151.0000	81.9106	66.0778	75.0104	4.7627	1.0000
151.1000	82.1221	66.1069	74.9085	4.7612	1.0000
151.2000	82.3336	66.1359	74.8067	4.7597	1.0000
151.3000	82.5451	66.1650	74.7048	4.7582	1.0000
151.4000	82.7566	66.1940	74.6029	4.7567	1.0000
151.5000	82.7425	66.0499	74.3848	4.7552	1.0000
151.6000	82.4840	65.7180	74.0407	4.7537	1.0000
151.7000	82.2254	65.3862	73.6967	4.7522	1.0000
151.8000	81.9669	65.0543	73.3527	4.7507	1.0000
151.9000	81.7083	64.7225	73.0086	4.7491	1.0000
152.0000	81.4498	64.3906	72.6646	4.7476	1.0000
152.1000	81.1912	64.0588	72.3206	4.7461	1.0000
152.2000	80.9327	63.7269	71.9765	4.7446	1.0000
152.3000	80.9093	63.7039	71.8290	4.7431	1.0000
152.4000	81.2105	64.1072	71.9528	4.7416	1.0000
152.5000	81.5118	64.5105	72.0766	4.7401	1.0000
152.6000	81.8131	64.9138	72.2004	4.7386	1.0000
152.7000	82.1144	65.3171	72.3243	4.7370	1.0000
152.8000	82.4157	65.7204	72.4481	4.7355	1.0000
152.9000	82.7170	66.1237	72.5719	4.7340	1.0000
153.0000	83.0183	66.5270	72.6957	4.7325	1.0000
153.1000	83.2871	66.8832	72.8588	4.7331	1.0000
153.2000	83.5234	67.1924	73.0613	4.7354	1.0000
153.3000	83.7598	67.5016	73.2637	4.7377	1.0000
153.4000	83.9961	67.8107	73.4662	4.7400	1.0000
153.5000	84.2324	68.1199	73.6686	4.7423	1.0000
153.6000	84.4688	68.4291	73.8711	4.7445	1.0000
153.7000	84.7051	68.7382	74.0735	4.7468	1.0000
153.8000	84.9414	69.0474	74.2760	4.7491	1.0000
153.9000	85.1085	69.2751	74.3622	4.7514	1.0000
154.0000	84.9602	69.1317	73.9192	4.7537	1.0000
154.1000	84.8119	68.9883	73.4762	4.7560	1.0000
154.2000	84.6635	68.8449	73.0333	4.7583	1.0000
154.3000	84.5152	68.7015	72.5903	4.7605	1.0000
154.4000	84.3669	68.5581	72.1473	4.7628	1.0000
154.5000	84.2185	68.4147	71.7043	4.7651	1.0000
154.6000	84.0702	68.2713	71.2613	4.7674	1.0000
154.7000	83.9219	68.1279	70.8183	4.7697	1.0000
154.8000	83.7735	67.9845	70.3753	4.7720	1.0000
154.9000	83.6252	67.8411	69.9323	4.7743	1.0000
155.0000	83.5194	67.6825	69.5743	4.7765	1.0000
155.1000	83.4195	67.5217	69.2278	4.7788	1.0000
155.2000	83.3195	67.3610	68.8813	4.7811	1.0000
155.3000	83.2195	67.2003	68.5349	4.7834	1.0000
155.4000	83.1195	67.0396	68.1884	4.7857	1.0000
155.5000	83.0196	66.8789	67.8419	4.7880	1.0000
155.6000	82.9196	66.7182	67.4955	4.7903	1.0000
155.7000	82.8196	66.5575	67.1490	4.7925	1.0000
155.8000	82.7197	66.3968	66.8025	4.7948	1.0000
155.9000	82.6125	66.3771	66.6250	4.7971	1.0000
156.0000	82.4938	66.5876	66.7230	4.7994	1.0000
156.1000	82.3750	66.7980	66.8210	4.8017	1.0000
156.2000	82.2562	67.0085	66.9189	4.8040	1.0000
156.3000	82.1374	67.2189	67.0169	4.8063	1.0000
156.4000	82.0187	67.4294	67.1149	4.8085	1.0000
156.5000	81.8999	67.6399	67.2129	4.8108	1.0000
156.6000	81.7811	67.8503	67.3109	4.8131	1.0000
156.7000	81.6648	67.9865	67.4468	4.8154	1.0000
156.8000	81.5550	67.9316	67.6802	4.8177	1.0000
156.9000	81.4451	67.8768	67.9136	4.8200	1.0000
157.0000	81.3353	67.8219	68.1470	4.8222	1.0000
157.1000	81.2254	67.7670	68.3803	4.8245	1.0000
157.2000	81.1155	67.7122	68.6137	4.8268	1.0000
157.3000	81.0057	67.6573	68.8471	4.8291	1.0000
157.4000	80.8958	67.6024	69.0805	4.8314	1.0000
157.5000	81.3468	68.2300	69.8333	4.8337	1.0000
157.6000	81.8466	68.9169	70.6313	4.8360	1.0000
157.7000	82.3463	69.6037	71.4293	4.8382	1.0000
157.8000	82.8461	70.2906	72.2273	4.8405	1.0000
157.9000	83.3458	70.9775	73.0253	4.8428	1.0000
158.0000	83.8456	71.6644	73.8233	4.8451	1.0000
158.1000	84.3453	72.3513	74.6213	4.8474	1.0000
158.2000	84.7348	72.7845	75.2254	4.8497	1.0000
158.3000	85.0622	73.0750	75.7204	4.8508	1.0000
158.4000	85.3896	73.3655	76.2155	4.8494	1.0000
158.5000	85.7171	73.6560	76.7105	4.8480	1.0000
158.6000	86.0445	73.9465	77.2055	4.8466	1.0000
158.7000	86.3719	74.2370	77.7005	4.8452	1.0000
158.8000	86.6993	74.5276	78.1956	4.8439	1.0000
158.9000	87.0268	74.8181	78.6906	4.8425	1.0000
159.0000	86.8164	74.5110	78.1353	4.8411	1.0000
159.1000	86.5327	74.1225	77.4367	4.8397	1.0000
159.2000	86.2489	73.7340	76.7382	4.8383	1.0000
159.3000	85.9652	73.3455	76.0397	4.8369	1.0000
159.4000	85.6815	72.9570	75.3411	4.8356	1.0000
159.5000	85.3978	72.5685	74.6426	4.8342	1.0000
159.6000	85.1141	72.1800	73.9441	4.8328	1.0000
159.7000	84.8304	71.7915	73.2455	4.8314	1.0000
159.8000	84.5466	71.4030	72.5470	4.8300	1.0000
159.9000	84.2629	71.0144	71.8485	4.8286	1.0000
160.0000	84.0567	70.5964	71.2381	4.8272	1.0000
160.1000	84.0711	70.0943	70.8786	4.8259	1.0000
160.2000	84.0856	69.5922	70.5191	4.8245	1.0000
160.3000	84.1000	69.0901	70.1596	4.8231	1.0000
160.4000	84.1144	68.5880	69.8001	4.8217	1.0000
160.5000	84.1288	68.0859	69.4405	4.8203	1.0000
160.6000	84.1432	67.5838	69.0810	4.8189	1.0000
160.7000	84.1576	67.0817	68.7215	4.8176	1.0000
160.8000	84.1720	66.5796	68.3620	4.8162	1.0000
160.9000	84.1865	66.0774	68.0025	4.8148	1.0000
161.0000	84.0586	65.9976	68.1853	4.8134	1.0000
161.1000	83.9249	65.9353	68.3908	4.8120	1.0000
161.2000	83.7912	65.8730	68.5962	4.8106	1.0000
161.3000	83.6574	65.8107	68.8017	4.8093	1.0000
161.4000	83.5237	65.7484	69.0071	4.8079	1.0000
161.5000	83.3900	65.6861	69.2125	4.8065	1.0000
161.6000	83.2562	65.6238	69.4180	4.8051	1.0000
161.7000	83.1748	65.6207	69.6532	4.8037	1.0000
161.8000	83.3027	65.8543	70.0077	4.8023	1.0000
161.9000	83.4306	66.0879	70.3621	4.8009	1.0000
162.0000	83.5584	66.3215	70.7166	4.7996	1.0000
162.1000	83.6863	66.5551	71.0710	4.7982	1.0000
162.2000	83.8142	66.7887	71.4255	4.7968	1.0000
162.3000	83.9420	67.0223	71.7799	4.7954	1.0000
162.4000	84.0699	67.2559	72.1344	4.7940	1.0000
162.5000	84.4222	67.5934	72.7443	4.7926	1.0000
162.6000	84.8173	67.9506	73.4029	4.7913	1.0000
162.7000	85.2124	68.3079	74.0615	4.7899	1.0000
162.8000	85.6075	68.6652	74.7201	4.7887	1.0000
162.9000	86.0026	69.0224	75.3787	4.7884	1.0000
163.0000	86.3977	69.3797	76.0373	4.7881	1.0000
163.1000	86.7928	69.7369	76.6959	4.7879	1.0000
163.2000	87.0349	69.9311	77.0712	4.7876	1.0000
163.3000	86.8837	69.7061	76.7180	4.7874	1.0000
163.4000	86.7326	69.4811	76.3647	4.7871	1.0000
163.5000	86.5814	69.2560	76.0115	4.7868	1.0000
163.6000	86.4303	69.0310	75.6583	4.7866	1.0000
163.7000	86.2791	68.8060	75.3051	4.7863	1.0000
163.8000	86.1280	68.5809	74.9518	4.7861	1.0000
163.9000	85.9768	68.3559	74.5986	4.7858	1.0000
164.0000	85.8257	68.1309	74.2454	4.7855	1.0000
164.1000	85.6745	67.9058	73.8921	4.7853	1.0000
164.2000	85.5234	67.6808	73.5389	4.7850	1.0000
164.3000	85.4483	67.3372	73.1399	4.7848	1.0000
164.4000	85.3877	66.9710	72.7322	4.7845	1.0000
164.5000	85.3270	66.6048	72.3245	4.7842	1.0000
164.6000	85.2664	66.2386	71.9168	4.7840	1.0000
164.7000	85.2058	65.8724	71.5090	4.7837	1.0000
164.8000	85.1452	65.5062	71.1013	4.7835	1.0000
164.9000	85.0846	65.1400	70.6936	4.7832	1.0000
165.0000	85.0239	64.7738	70.2859	4.7829	1.0000
165.1000	84.9633	64.4076	69.8781	4.7827	1.0000
165.2000	84.9027	64.0414	69.4704	4.7824	1.0000
165.3000	84.8810	64.0046	69.3709	4.7822	1.0000
165.4000	84.8691	64.0501	69.3485	4.7819	1.0000
165.5000	84.8571	64.0956	69.3260	4.7816	1.0000
165.6000	84.8452	64.1411	69.3036	4.7814	1.0000
165.7000	84.8333	64.1866	69.2811	4.7811	1.0000
165.8000	84.8213	64.2321	69.2587	4.7808	1.0000
165.9000	84.8094	64.2776	69.2362	4.7806	1.0000
166.0000	84.7974	64.3231	69.2138	4.7803	1.0000
166.1000	84.7022	64.3484	69.1720	4.7801	1.0000
166.2000	84.3698	64.3165	69.0751	4.7798	1.0000
166.3000	84.0374	64.2845	68.9783	4.7795	1.0000
166.4000	83.7051	64.2526	68.8815	4.7793	1.0000
166.5000	83.3727	64.2207	68.7846	4.7790	1.0000
166.6000	83.0403	64.1887	68.6878	4.7788	1.0000
166.7000	82.7080	64.1568	68.5909	4.7785	1.0000
166.8000	82.3756	64.1248	68.4941	4.7782	1.0000
166.9000	82.6243	64.4988	68.8828	4.7780	1.0000
167.0000	83.2603	65.1435	69.5951	4.7777	1.0000
167.1000	83.8963	65.7881	70.3075	4.7775	1.0000
167.2000	84.5324	66.4327	71.0198	4.7772	1.0000
167.3000	85.1684	67.0774	71.7322	4.7769	1.0000
167.4000	85.8045	67.7220	72.4445	4.7767	1.0000
167.5000	86.4405	68.3667	73.1569	4.7771	1.0000
167.6000	86.9834	68.9314	73.7743	4.7777	1.0000
167.7000	86.6876	68.7772	73.5379	4.7784	1.0000
167.8000	86.3919	68.6229	73.3015	4.7790	1.0000
167.9000	86.0961	68.4687	73.0651	4.7796	1.0000
168.0000	85.8003	68.3144	72.8286	4.7802	1.0000
168.1000	85.5046	68.1602	72.5922	4.7809	1.0000
168.2000	85.2088	68.0059	72.3558	4.7815	1.0000
168.3000	84.9131	67.8517	72.1193	4.7821	1.0000
168.4000	84.6173	67.6974	71.8829	4.7828	1.0000
168.5000	84.3215	67.5431	71.6465	4.7834	1.0000
168.6000	84.0258	67.3889	71.4100	4.7840	1.0000
168.7000	83.7300	67.2346	71.1736	4.7847	1.0000
168.8000	83.5896	66.9794	70.8722	4.7853	1.0000
168.9000	83.4787	66.7049	70.5584	4.7859	1.0000
169.0000	83.3678	66.4305	70.2446	4.7866	1.0000
169.1000	83.2570	66.1560	69.9308	4.7872	1.0000
169.2000	83.1461	65.8816	69.6170	4.7878	1.0000
169.3000	83.0352	65.6071	69.3032	4.7884	1.0000
169.4000	82.9244	65.3326	68.9894	4.7891	1.0000
169.5000	82.8135	65.0582	68.6756	4.7897	1.0000
169.6000	82.7026	64.7837	68.3618	4.7903	1.0000
169.7000	82.5917	64.5092	68.0480	4.7910	1.0000
169.8000	82.5521	64.5832	68.1926	4.7916	1.0000
169.9000	82.5837	65.0054	68.7956	4.7922	1.0000
170.0000	82.6152	65.4277	69.3987	4.7929	1.0000
170.1000	82.6468	65.8500	70.0017	4.7935	1.0000
170.2000	82.6784	66.2723	70.6048	4.7941	1.0000
170.3000	82.7099	66.6946	71.2078	4.7948	1.0000
170.4000	82.7415	67.1169	71.8109	4.7954	1.0000
170.5000	82.7731	67.5392	72.4139	4.7960	1.0000
170.6000	82.7740	67.7402	72.7495	4.7966	1.0000
170.7000	82.7651	67.8713	73.0007	4.7973	1.0000
170.8000	82.7563	68.0024	73.2519	4.7979	1.0000
170.9000	82.7475	68.1335	73.5030	4.7985	1.0000
171.0000	82.7387	68.2646	73.7542	4.7992	1.0000
171.1000	82.7299	68.3957	74.0054	4.7998	1.0000
171.2000	82.7211	68.5267	74.2566	4.8004	1.0000
171.3000	83.0694	68.9794	74.7991	4.8011	1.0000
171.4000	83.8046	69.7803	75.6572	4.8017	1.0000
171.5000	84.5397	70.5813	76.5153	4.8023	1.0000
171.6000	85.2748	71.3822	77.3735	4.8030	1.0000
171.7000	86.0099	72.1831	78.2316	4.8015	1.0000
171.8000	86.7451	72.9841	79.0897	4.7987	1.0000
171.9000	87.4802	73.7850	79.9479	4.7958	1.0000
172.0000	88.1417	74.4909	80.7215	4.7930	1.0000
172.1000	88.5422	74.8597	81.1955	4.7902	1.0000
172.2000	88.9426	75.2285	81.6695	4.7873	1.0000
172.3000	89.3431	75.5972	82.1435	4.7845	1.0000
172.4000	89.7435	75.9660	82.6175	4.7816	1.0000
172.5000	90.1440	76.3348	83.0915	4.7788	1.0000
172.6000	90.5444	76.7036	83.5655	4.7760	1.0000
172.7000	90.9449	77.0724	84.0395	4.7731	1.0000
172.8000	91.2235	77.2842	84.3146	4.7703	1.0000
172.9000	90.9470	76.7809	83.6832	4.7675	1.0000
173.0000	90.6706	76.2775	83.0519	4.7646	1.0000
173.1000	90.3942	75.7742	82.4206	4.7618	1.0000
173.2000	90.1177	75.2709	81.7893	4.7590	1.0000
173.3000	89.8413	74.7676	81.1579	4.7561	1.0000
173.4000	89.5649	74.2643	80.5266	4.7533	1.0000
173.5000	89.2884	73.7610	79.8953	4.7504	1.0000
173.6000	89.0120	73.2577	79.2639	4.7476	1.0000
173.7000	88.7356	72.7543	78.6326	4.7448	1.0000
173.8000	88.4591	72.2510	78.0013	4.7419	1.0000
173.9000	88.2722	71.5016	77.2843	4.7391	1.0000
174.0000	88.0871	70.7470	76.5655	4.7363	1.0000
174.1000	87.9020	69.9925	75.8467	4.7334	1.0000
174.2000	87.7169	69.2380	75.1279	4.7306	1.0000
174.3000	87.5318	68.4835	74.4091	4.7278	1.0000
174.4000	87.3466	67.7290	73.6903	4.7249	1.0000
174.5000	87.1615	66.9745	72.9715	4.7221	1.0000
174.6000	86.9764	66.2200	72.2528	4.7192	1.0000
174.7000	87.0690	66.0329	72.1156	4.7164	1.0000
174.8000	87.2695	66.0665	72.2045	4.7136	1.0000
174.9000	87.4700	66.1001	72.2935	4.7107	1.0000
175.0000	87.6706	66.1337	72.3825	4.7079	1.0000
175.1000	87.8711	66.1673	72.4715	4.7051	1.0000
175.2000	88.0717	66.2009	72.5604	4.7022	1.0000
175.3000	88.2722	66.2345	72.6494	4.6994	1.0000
175.4000	88.4728	66.2681	72.7384	4.6965	1.0000
175.5000	88.5848	66.2936	72.7799	4.6937	1.0000
175.6000	88.6009	66.3102	72.7700	4.6909	1.0000
175.7000	88.6171	66.3268	72.7600	4.6880	1.0000
175.8000	88.6333	66.3435	72.7501	4.6852	1.0000
175.9000	88.6494	66.3601	72.7401	4.6873	1.0000
176.0000	88.6656	66.3767	72.7302	4.6899	1.0000
176.1000	88.6817	66.3934	72.7203	4.6924	1.0000
176.2000	88.6979	66.4100	72.7103	4.6950	1.0000
176.3000	88.7140	66.4266	72.7004	4.6975	1.0000
176.4000	88.6884	66.4042	72.6528	4.7001	1.0000
176.5000	88.4430	66.1764	72.4076	4.7026	1.0000
176.6000	88.1976	65.9487	72.1624	4.7052	1.0000
176.7000	87.9522	65.7209	71.9173	4.7078	1.0000
176.8000	87.7069	65.4932	71.6721	4.7103	1.0000
176.9000	87.4615	65.2654	71.4269	4.7129	1.0000
177.0000	87.2161	65.0377	71.1817	4.7154	1.0000
177.1000	86.9708	64.8100	70.9365	4.7180	1.0000
177.2000	86.7254	64.5822	70.6914	4.7205	1.0000
177.3000	86.4800	64.3545	70.4462	4.7231	1.0000
177.4000	86.2346	64.1267	70.2010	4.7256	1.0000
177.5000	86.0693	63.9709	69.9751	4.7282	1.0000
177.6000	86.0345	63.9326	69.7806	4.7307	1.0000
177.7000	85.9998	63.8943	69.5860	4.7333	1.0000
177.8000	85.9650	63.8559	69.3915	4.7358	1.0000
177.9000	85.9303	63.8176	69.1970	4.7384	1.0000
178.0000	85.8955	63.7793	69.0025	4.7410	1.0000
178.1000	85.8607	63.7409	68.8080	4.7435	1.0000
178.2000	85.8260	63.7026	68.6134	4.7461	1.0000
178.3000	85.7912	63.6642	68.4189	4.7486	1.0000
178.4000	85.6506	63.6524	68.2776	4.7512	1.0000
178.5000	85.2088	63.7158	68.2879	4.7537	1.0000
178.6000	84.7670	63.7793	68.2981	4.7563	1.0000
178.7000	84.3253	63.8428	68.3083	4.7588	1.0000
178.8000	83.8835	63.9062	68.3185	4.7614	1.0000
178.9000	83.4417	63.9697	68.3287	4.7639	1.0000
179.0000	82.9999	64.0332	68.3389	4.7665	1.0000
179.1000	82.5581	64.0967	68.3492	4.7690	1.0000
179.2000	82.6903	64.5525	68.9368	4.7716	1.0000
179.3000	83.1183	65.2105	69.8220	4.7742	1.0000
179.4000	83.5463	65.8685	70.7072	4.7767	1.0000
179.5000	83.9743	66.5265	71.5923	4.7793	1.0000
179.6000	84.4023	67.1845	72.4775	4.7818	1.0000
179.7000	84.8302	67.8425	73.3626	4.7844	1.0000
179.8000	85.2582	68.5005	74.2478	4.7869	1.0000
179.9000	85.6718	69.1224	75.0492	4.7895	1.0000
180.0000	86.0596	69.6801	75.7015	4.7920	1.0000
180.1000	86.4475	70.2378	76.3539	4.7946	1.0000
180.2000	86.8353	70.7956	77.0063	4.7971	1.0000
180.3000	87.2232	71.3533	77.6586	4.7997	1.0000
180.4000	87.6111	71.9111	78.3110	4.7989	1.0000
180.5000	87.9989	72.4688	78.9634	4.7969	1.0000
180.6000	88.3868	73.0265	79.6157	4.7950	1.0000
180.7000	88.5015	73.2622	79.8708	4.7931	1.0000
180.8000	87.9788	72.7465	79.1987	4.7912	1.0000
180.9000	87.4562	72.2308	78.5266	4.7893	1.0000
181.0000	86.9335	71.7151	77.8545	4.7874	1.0000
181.1000	86.4108	71.1994	77.1824	4.7855	1.0000
181.2000	85.8882	70.6837	76.5103	4.7836	1.0000
181.3000	85.3655	70.1680	75.8382	4.7817	1.0000
181.4000	84.8428	69.6523	75.1661	4.7798	1.0000
181.5000	84.3202	69.1366	74.4940	4.7778	1.0000
181.6000	83.7975	68.6209	73.8219	4.7759	1.0000
181.7000	83.2748	68.1052	73.1498	4.7740	1.0000
181.8000	82.7989	67.6079	72.5056	4.7721	1.0000
181.9000	82.6657	67.2454	72.0657	4.7702	1.0000
182.0000	82.5325	66.8830	71.6259	4.7683	1.0000
182.1000	82.3993	66.5205	71.1861	4.7664	1.0000
182.2000	82.2662	66.1580	70.7463	4.7645	1.0000
182.3000	82.1330	65.7956	70.3064	4.7626	1.0000
182.4000	81.9998	65.4331	69.8666	4.7607	1.0000
182.5000	81.8666	65.0706	69.4268	4.7588	1.0000
182.6000	81.7334	64.7082	68.9869	4.7568	1.0000
182.7000	81.6002	64.3457	68.5471	4.7549	1.0000
182.8000	81.3433	64.3129	68.5571	4.7530	1.0000
182.9000	81.0382	64.4083	68.7421	4.7511	1.0000
183.0000	80.7331	64.5037	68.9271	4.7492	1.0000
183.1000	80.4281	64.5991	69.1120	4.7473	1.0000
183.2000	80.1230	64.6945	69.2970	4.7454	1.0000
183.3000	79.8180	64.7899	69.4820	4.7435	1.0000
183.4000	79.5129	64.8853	69.6669	4.7416	1.0000
183.5000	79.2425	65.0037	69.8774	4.7397	1.0000
183.6000	79.8049	65.6734	70.7004	4.7377	1.0000
183.7000	80.3673	66.3431	71.5234	4.7358	1.0000
183.8000	80.9297	67.0128	72.3465	4.7338	1.0000
183.9000	81.4921	67.6826	73.1695	4.7311	1.0000
184.0000	82.0545	68.3523	73.9925	4.7283	1.0000
184.1000	82.6168	69.0220	74.8155	4.7256	1.0000
184.2000	83.1792	69.6917	75.6385	4.7229	1.0000
184.3000	83.1777	69.7183	75.6360	4.7202	1.0000
184.4000	82.8857	69.4135	75.2082	4.7174	1.0000
184.5000	82.5938	69.1087	74.7805	4.7147	1.0000
184.6000	82.3018	68.8039	74.3527	4.7120	1.0000
184.7000	82.0098	68.4991	73.9249	4.7092	1.0000
184.8000	81.7178	68.1943	73.4972	4.7065	1.0000
184.9000	81.4258	67.8896	73.0694	4.7038	1.0000
185.0000	81.1338	67.5848	72.6416	4.7011	1.0000
185.1000	80.8418	67.2800	72.2139	4.6983	1.0000
185.2000	80.5498	66.9752	71.7861	4.6956	1.0000
185.3000	80.2579	66.6704	71.3583	4.6929	1.0000
185.4000	80.2144	66.4814	71.1169	4.6901	1.0000
