Time	MABP [mmHg]	CBFV-L [cm/s]	CBFV-R [cm/s]	etCO2 [kPa]	MN					
138.3000	73.6986	63.2483	61.7590	5.3453	2.0000
138.4000	73.4821	63.3456	61.7289	5.3489	2.0000
138.5000	73.2655	63.4430	61.6988	5.3524	2.0000
138.6000	73.0490	63.5403	61.6687	5.3559	2.0000
138.7000	72.8324	63.6377	61.6386	5.3595	2.0000
138.8000	72.6159	63.7350	61.6085	5.3630	2.0000
138.9000	72.3993	63.8323	61.5783	5.3666	2.0000
139.0000	72.1828	63.9297	61.5482	5.3701	2.0000
139.1000	71.9660	63.9803	61.5142	5.3736	2.0000
139.2000	71.7476	63.7438	61.4561	5.3772	2.0000
139.3000	71.5292	63.5073	61.3980	5.3807	2.0000
139.4000	71.3108	63.2708	61.3399	5.3842	2.0000
139.5000	71.0924	63.0343	61.2818	5.3878	2.0000
139.6000	70.8741	62.7978	61.2237	5.3913	2.0000
139.7000	70.6557	62.5613	61.1656	5.3948	2.0000
139.8000	70.4373	62.3248	61.1075	5.3984	2.0000
139.9000	70.2189	62.0882	61.0494	5.4019	2.0000
140.0000	70.0005	61.8517	60.9913	5.4019	2.0000
140.1000	69.7821	61.6152	60.9332	5.4002	2.0000
140.2000	69.5637	61.3787	60.8751	5.3986	2.0000
140.3000	69.3453	61.1422	60.8170	5.3969	2.0000
140.4000	69.2853	61.2915	60.9317	5.3952	2.0000
140.5000	69.2930	61.6060	61.1206	5.3936	2.0000
140.6000	69.3007	61.9206	61.3094	5.3919	2.0000
140.7000	69.3085	62.2352	61.4982	5.3903	2.0000
140.8000	69.3162	62.5498	61.6870	5.3886	2.0000
140.9000	69.3240	62.8643	61.8758	5.3869	2.0000
141.0000	69.3317	63.1789	62.0646	5.3853	2.0000
141.1000	69.3395	63.4935	62.2534	5.3836	2.0000
141.2000	69.3472	63.8081	62.4422	5.3819	2.0000
141.3000	69.3549	64.1226	62.6310	5.3803	2.0000
141.4000	69.3627	64.4372	62.8198	5.3786	2.0000
141.5000	69.3704	64.7518	63.0086	5.3769	2.0000
141.6000	69.3782	65.0664	63.1975	5.3753	2.0000
141.7000	69.2530	65.1671	63.1237	5.3736	2.0000
141.8000	69.0904	65.2074	62.9760	5.3719	2.0000
141.9000	68.9278	65.2478	62.8282	5.3703	2.0000
142.0000	68.7651	65.2882	62.6805	5.3686	2.0000
142.1000	68.6025	65.3286	62.5328	5.3669	2.0000
142.2000	68.4398	65.3690	62.3850	5.3653	2.0000
142.3000	68.2772	65.4093	62.2373	5.3636	2.0000
142.4000	68.1146	65.4497	62.0895	5.3619	2.0000
142.5000	67.9519	65.4901	61.9418	5.3603	2.0000
142.6000	67.7893	65.5305	61.7940	5.3586	2.0000
142.7000	67.6266	65.5709	61.6463	5.3569	2.0000
142.8000	67.4640	65.6112	61.4985	5.3553	2.0000
142.9000	67.3012	65.6430	61.3582	5.3536	2.0000
143.0000	67.1368	65.5968	61.2844	5.3519	2.0000
143.1000	66.9724	65.5505	61.2107	5.3503	2.0000
143.2000	66.8080	65.5043	61.1369	5.3486	2.0000
143.3000	66.6436	65.4581	61.0632	5.3470	2.0000
143.4000	66.4792	65.4119	60.9894	5.3453	2.0000
143.5000	66.3148	65.3657	60.9157	5.3436	2.0000
143.6000	66.1504	65.3195	60.8420	5.3420	2.0000
143.7000	65.9860	65.2733	60.7682	5.3403	2.0000
143.8000	65.8216	65.2271	60.6945	5.3387	2.0000
143.9000	65.6572	65.1809	60.6207	5.3398	2.0000
144.0000	65.4928	65.1347	60.5470	5.3409	2.0000
144.1000	65.3330	65.0955	60.4805	5.3420	2.0000
144.2000	65.4031	65.3972	60.7684	5.3430	2.0000
144.3000	65.4732	65.6990	61.0564	5.3441	2.0000
144.4000	65.5433	66.0007	61.3443	5.3452	2.0000
144.5000	65.6133	66.3024	61.6323	5.3463	2.0000
144.6000	65.6834	66.6042	61.9202	5.3474	2.0000
144.7000	65.7535	66.9059	62.2082	5.3484	2.0000
144.8000	65.8236	67.2076	62.4961	5.3495	2.0000
144.9000	65.8936	67.5094	62.7841	5.3506	2.0000
145.0000	65.9637	67.8111	63.0720	5.3517	2.0000
145.1000	66.0338	68.1128	63.3600	5.3527	2.0000
145.2000	66.1039	68.4146	63.6479	5.3538	2.0000
145.3000	66.1739	68.7163	63.9359	5.3549	2.0000
145.4000	66.1584	68.8579	64.0020	5.3560	2.0000
145.5000	66.0988	68.9171	63.9540	5.3570	2.0000
145.6000	66.0392	68.9763	63.9059	5.3581	2.0000
145.7000	65.9796	69.0354	63.8579	5.3592	2.0000
145.8000	65.9200	69.0946	63.8098	5.3603	2.0000
145.9000	65.8603	69.1538	63.7618	5.3614	2.0000
146.0000	65.8007	69.2130	63.7138	5.3624	2.0000
146.1000	65.7411	69.2721	63.6657	5.3635	2.0000
146.2000	65.6815	69.3313	63.6177	5.3646	2.0000
146.3000	65.6219	69.3905	63.5696	5.3657	2.0000
146.4000	65.5623	69.4497	63.5216	5.3667	2.0000
146.5000	65.5026	69.5088	63.4735	5.3678	2.0000
146.6000	65.4275	69.4519	63.3377	5.3689	2.0000
146.7000	65.3381	69.2877	63.1210	5.3700	2.0000
146.8000	65.2487	69.1236	62.9043	5.3711	2.0000
146.9000	65.1593	68.9594	62.6876	5.3721	2.0000
147.0000	65.0699	68.7952	62.4708	5.3732	2.0000
147.1000	64.9805	68.6311	62.2541	5.3743	2.0000
147.2000	64.8911	68.4669	62.0374	5.3754	2.0000
147.3000	64.8017	68.3028	61.8206	5.3764	2.0000
147.4000	64.7123	68.1386	61.6039	5.3775	2.0000
147.5000	64.6229	67.9745	61.3872	5.3786	2.0000
147.6000	64.5335	67.8103	61.1705	5.3797	2.0000
147.7000	64.4441	67.6462	60.9537	5.3807	2.0000
147.8000	64.5304	67.7693	61.0405	5.3797	2.0000
147.9000	64.6721	67.9832	61.2232	5.3785	2.0000
148.0000	64.8138	68.1971	61.4058	5.3773	2.0000
148.1000	64.9555	68.4110	61.5885	5.3761	2.0000
148.2000	65.0972	68.6249	61.7712	5.3749	2.0000
148.3000	65.2389	68.8388	61.9538	5.3737	2.0000
148.4000	65.3806	69.0527	62.1365	5.3725	2.0000
148.5000	65.5223	69.2667	62.3191	5.3714	2.0000
148.6000	65.6640	69.4806	62.5018	5.3702	2.0000
148.7000	65.8057	69.6945	62.6845	5.3690	2.0000
148.8000	65.9474	69.9084	62.8671	5.3678	2.0000
148.9000	66.0891	70.1223	63.0498	5.3666	2.0000
149.0000	66.0725	70.1073	63.0710	5.3654	2.0000
149.1000	65.9588	69.9520	62.9932	5.3642	2.0000
149.2000	65.8452	69.7968	62.9154	5.3630	2.0000
149.3000	65.7316	69.6415	62.8376	5.3619	2.0000
149.4000	65.6179	69.4863	62.7598	5.3607	2.0000
149.5000	65.5043	69.3310	62.6820	5.3595	2.0000
149.6000	65.3907	69.1758	62.6042	5.3583	2.0000
149.7000	65.2770	69.0205	62.5264	5.3571	2.0000
149.8000	65.1634	68.8653	62.4486	5.3559	2.0000
149.9000	65.0497	68.7100	62.3708	5.3547	2.0000
150.0000	64.9361	68.5548	62.2930	5.3536	2.0000
150.1000	64.8225	68.3995	62.2152	5.3524	2.0000
150.2000	64.7136	68.1511	62.0805	5.3512	2.0000
150.3000	64.6078	67.8406	61.9079	5.3500	2.0000
150.4000	64.5020	67.5301	61.7353	5.3488	2.0000
150.5000	64.3963	67.2196	61.5628	5.3476	2.0000
150.6000	64.2905	66.9091	61.3902	5.3464	2.0000
150.7000	64.1848	66.5985	61.2176	5.3453	2.0000
150.8000	64.0790	66.2880	61.0450	5.3441	2.0000
150.9000	63.9732	65.9775	60.8724	5.3429	2.0000
151.0000	63.8675	65.6670	60.6998	5.3417	2.0000
151.1000	63.7617	65.3565	60.5273	5.3405	2.0000
151.2000	63.6560	65.0460	60.3547	5.3393	2.0000
151.3000	63.5502	64.7355	60.1821	5.3417	2.0000
151.4000	63.6265	64.8025	60.3536	5.3458	2.0000
151.5000	63.7428	64.9524	60.6006	5.3499	2.0000
151.6000	63.8591	65.1023	60.8477	5.3540	2.0000
151.7000	63.9753	65.2522	61.0947	5.3581	2.0000
151.8000	64.0916	65.4021	61.3418	5.3622	2.0000
151.9000	64.2079	65.5520	61.5888	5.3663	2.0000
152.0000	64.3242	65.7020	61.8358	5.3704	2.0000
152.1000	64.4404	65.8519	62.0829	5.3745	2.0000
152.2000	64.5567	66.0018	62.3299	5.3786	2.0000
152.3000	64.6730	66.1517	62.5770	5.3827	2.0000
152.4000	64.7893	66.3016	62.8240	5.3868	2.0000
152.5000	64.9055	66.4515	63.0710	5.3909	2.0000
152.6000	64.8529	66.4203	63.0509	5.3950	2.0000
152.7000	64.7052	66.2872	62.8804	5.3991	2.0000
152.8000	64.5575	66.1540	62.7099	5.4032	2.0000
152.9000	64.4098	66.0209	62.5394	5.4073	2.0000
153.0000	64.2621	65.8878	62.3690	5.4114	2.0000
153.1000	64.1144	65.7547	62.1985	5.4155	2.0000
153.2000	63.9667	65.6215	62.0280	5.4196	2.0000
153.3000	63.8190	65.4884	61.8576	5.4237	2.0000
153.4000	63.6713	65.3553	61.6871	5.4278	2.0000
153.5000	63.5236	65.2222	61.5166	5.4319	2.0000
153.6000	63.3758	65.0890	61.3461	5.4360	2.0000
153.7000	63.2281	64.9559	61.1757	5.4401	2.0000
153.8000	63.2303	64.9011	61.0859	5.4442	2.0000
153.9000	63.2850	64.8737	61.0245	5.4483	2.0000
154.0000	63.3397	64.8464	60.9631	5.4524	2.0000
154.1000	63.3945	64.8191	60.9016	5.4565	2.0000
154.2000	63.4492	64.7917	60.8402	5.4607	2.0000
154.3000	63.5040	64.7644	60.7788	5.4648	2.0000
154.4000	63.5587	64.7370	60.7174	5.4660	2.0000
154.5000	63.6134	64.7097	60.6560	5.4643	2.0000
154.6000	63.6682	64.6824	60.5946	5.4625	2.0000
154.7000	63.7229	64.6550	60.5331	5.4607	2.0000
154.8000	63.7777	64.6277	60.4717	5.4589	2.0000
154.9000	63.8324	64.6004	60.4103	5.4572	2.0000
155.0000	63.9399	64.7603	60.5103	5.4554	2.0000
155.1000	64.0590	64.9613	60.6457	5.4536	2.0000
155.2000	64.1781	65.1623	60.7811	5.4518	2.0000
155.3000	64.2973	65.3633	60.9165	5.4500	2.0000
155.4000	64.4164	65.5643	61.0520	5.4483	2.0000
155.5000	64.5355	65.7653	61.1874	5.4465	2.0000
155.6000	64.6546	65.9663	61.3228	5.4447	2.0000
155.7000	64.7737	66.1674	61.4582	5.4429	2.0000
155.8000	64.8928	66.3684	61.5936	5.4412	2.0000
155.9000	65.0119	66.5694	61.7291	5.4394	2.0000
156.0000	65.1310	66.7704	61.8645	5.4376	2.0000
156.1000	65.2501	66.9714	61.9999	5.4358	2.0000
156.2000	65.2249	66.9696	61.9659	5.4341	2.0000
156.3000	65.0769	66.7949	61.7876	5.4323	2.0000
156.4000	64.9288	66.6203	61.6092	5.4305	2.0000
156.5000	64.7807	66.4456	61.4309	5.4287	2.0000
156.6000	64.6326	66.2710	61.2526	5.4270	2.0000
156.7000	64.4845	66.0963	61.0743	5.4252	2.0000
156.8000	64.3364	65.9217	60.8959	5.4234	2.0000
156.9000	64.1883	65.7470	60.7176	5.4216	2.0000
157.0000	64.0403	65.5724	60.5393	5.4199	2.0000
157.1000	63.8922	65.3977	60.3609	5.4181	2.0000
157.2000	63.7441	65.2231	60.1826	5.4163	2.0000
157.3000	63.5960	65.0485	60.0043	5.4145	2.0000
157.4000	63.5701	65.0190	59.9090	5.4127	2.0000
157.5000	63.6257	65.0863	59.8690	5.4110	2.0000
157.6000	63.6814	65.1536	59.8291	5.4092	2.0000
157.7000	63.7370	65.2210	59.7891	5.4074	2.0000
157.8000	63.7926	65.2883	59.7492	5.4056	2.0000
157.9000	63.8482	65.3556	59.7092	5.4039	2.0000
158.0000	63.9038	65.4229	59.6692	5.4021	2.0000
158.1000	63.9594	65.4903	59.6293	5.4003	2.0000
158.2000	64.0150	65.5576	59.5893	5.3999	2.0000
158.3000	64.0707	65.6249	59.5494	5.3996	2.0000
158.4000	64.1263	65.6922	59.5094	5.3993	2.0000
158.5000	64.1819	65.7595	59.4695	5.3990	2.0000
158.6000	64.2566	65.7402	59.4225	5.3987	2.0000
158.7000	64.3412	65.6761	59.3720	5.3984	2.0000
158.8000	64.4258	65.6121	59.3215	5.3981	2.0000
158.9000	64.5104	65.5481	59.2710	5.3978	2.0000
159.0000	64.5950	65.4841	59.2205	5.3975	2.0000
159.1000	64.6796	65.4200	59.1699	5.3972	2.0000
159.2000	64.7642	65.3560	59.1194	5.3969	2.0000
159.3000	64.8488	65.2920	59.0689	5.3966	2.0000
159.4000	64.9334	65.2280	59.0184	5.3964	2.0000
159.5000	65.0181	65.1639	58.9679	5.3961	2.0000
159.6000	65.1027	65.0999	58.9174	5.3958	2.0000
159.7000	65.1873	65.0359	58.8668	5.3955	2.0000
159.8000	65.2073	64.9592	58.8001	5.3952	2.0000
159.9000	65.1380	64.8649	58.7110	5.3949	2.0000
160.0000	65.0688	64.7707	58.6219	5.3946	2.0000
160.1000	64.9996	64.6765	58.5328	5.3943	2.0000
160.2000	64.9304	64.5822	58.4437	5.3940	2.0000
160.3000	64.8612	64.4880	58.3546	5.3937	2.0000
160.4000	64.7919	64.3938	58.2655	5.3934	2.0000
160.5000	64.7227	64.2996	58.1764	5.3931	2.0000
160.6000	64.6535	64.2053	58.0873	5.3928	2.0000
160.7000	64.5843	64.1111	57.9982	5.3925	2.0000
160.8000	64.5151	64.0169	57.9091	5.3922	2.0000
160.9000	64.4458	63.9226	57.8200	5.3919	2.0000
161.0000	64.6097	64.0327	57.9610	5.3916	2.0000
161.1000	64.8642	64.2223	58.1915	5.3913	2.0000
161.2000	65.1187	64.4119	58.4221	5.3910	2.0000
161.3000	65.3732	64.6015	58.6526	5.3904	2.0000
161.4000	65.6277	64.7910	58.8831	5.3891	2.0000
161.5000	65.8821	64.9806	59.1136	5.3878	2.0000
161.6000	66.1366	65.1702	59.3441	5.3866	2.0000
161.7000	66.3911	65.3597	59.5746	5.3853	2.0000
161.8000	66.6456	65.5493	59.8051	5.3840	2.0000
161.9000	66.9001	65.7389	60.0357	5.3827	2.0000
162.0000	67.1546	65.9285	60.2662	5.3814	2.0000
162.1000	67.4091	66.1180	60.4967	5.3801	2.0000
162.2000	67.5494	66.1469	60.7049	5.3788	2.0000
162.3000	67.6254	66.0854	60.9007	5.3775	2.0000
162.4000	67.7015	66.0239	61.0964	5.3762	2.0000
162.5000	67.7775	65.9624	61.2922	5.3749	2.0000
162.6000	67.8536	65.9010	61.4879	5.3736	2.0000
162.7000	67.9297	65.8395	61.6837	5.3723	2.0000
162.8000	68.0057	65.7780	61.8794	5.3710	2.0000
162.9000	68.0818	65.7165	62.0752	5.3697	2.0000
163.0000	68.1578	65.6550	62.2709	5.3684	2.0000
163.1000	68.2339	65.5935	62.4666	5.3671	2.0000
163.2000	68.3099	65.5320	62.6624	5.3658	2.0000
163.3000	68.3860	65.4705	62.8581	5.3645	2.0000
163.4000	68.4170	65.3694	62.9642	5.3632	2.0000
163.5000	68.3053	65.1428	62.7865	5.3619	2.0000
163.6000	68.1936	64.9162	62.6088	5.3606	2.0000
163.7000	68.0819	64.6896	62.4311	5.3593	2.0000
163.8000	67.9702	64.4630	62.2534	5.3580	2.0000
163.9000	67.8584	64.2364	62.0756	5.3567	2.0000
164.0000	67.7467	64.0098	61.8979	5.3554	2.0000
164.1000	67.6350	63.7832	61.7202	5.3541	2.0000
164.2000	67.5233	63.5566	61.5425	5.3528	2.0000
164.3000	67.4116	63.3300	61.3648	5.3515	2.0000
164.4000	67.2999	63.1034	61.1870	5.3502	2.0000
164.5000	67.1882	62.8768	61.0093	5.3489	2.0000
164.6000	67.1107	62.6880	60.8706	5.3476	2.0000
164.7000	67.2435	62.7311	60.9711	5.3463	2.0000
164.8000	67.3762	62.7743	61.0716	5.3450	2.0000
164.9000	67.5090	62.8174	61.1721	5.3422	2.0000
165.0000	67.6417	62.8606	61.2726	5.3387	2.0000
165.1000	67.7745	62.9038	61.3732	5.3351	2.0000
165.2000	67.9072	62.9469	61.4737	5.3315	2.0000
165.3000	68.0400	62.9901	61.5742	5.3280	2.0000
165.4000	68.1727	63.0332	61.6747	5.3244	2.0000
165.5000	68.3055	63.0764	61.7752	5.3208	2.0000
165.6000	68.4382	63.1195	61.8758	5.3173	2.0000
165.7000	68.5710	63.1627	61.9763	5.3137	2.0000
165.8000	68.7037	63.2058	62.0768	5.3101	2.0000
165.9000	68.6402	63.2418	62.0735	5.3066	2.0000
166.0000	68.4662	63.2737	62.0117	5.3030	2.0000
166.1000	68.2923	63.3056	61.9499	5.2994	2.0000
166.2000	68.1184	63.3375	61.8882	5.2959	2.0000
166.3000	67.9444	63.3694	61.8264	5.2923	2.0000
166.4000	67.7705	63.4012	61.7646	5.2887	2.0000
166.5000	67.5966	63.4331	61.7029	5.2852	2.0000
166.6000	67.4226	63.4650	61.6411	5.2816	2.0000
166.7000	67.2487	63.4969	61.5793	5.2780	2.0000
166.8000	67.0747	63.5288	61.5176	5.2745	2.0000
166.9000	66.9008	63.5607	61.4558	5.2709	2.0000
167.0000	66.7269	63.5926	61.3940	5.2673	2.0000
167.1000	66.6215	63.6413	61.4205	5.2638	2.0000
167.2000	66.6035	63.7114	61.5594	5.2602	2.0000
167.3000	66.5854	63.7816	61.6983	5.2566	2.0000
167.4000	66.5674	63.8517	61.8372	5.2531	2.0000
167.5000	66.5493	63.9218	61.9761	5.2495	2.0000
167.6000	66.5313	63.9919	62.1149	5.2459	2.0000
167.7000	66.5132	64.0621	62.2538	5.2424	2.0000
167.8000	66.4952	64.1322	62.3927	5.2388	2.0000
167.9000	66.4771	64.2023	62.5316	5.2358	2.0000
168.0000	66.4591	64.2725	62.6705	5.2391	2.0000
168.1000	66.4410	64.3426	62.8094	5.2424	2.0000
168.2000	66.4230	64.4127	62.9482	5.2457	2.0000
168.3000	66.4379	64.5237	63.0803	5.2490	2.0000
168.4000	66.5114	64.7072	63.2001	5.2523	2.0000
168.5000	66.5849	64.8907	63.3200	5.2556	2.0000
168.6000	66.6584	65.0741	63.4399	5.2589	2.0000
168.7000	66.7319	65.2576	63.5597	5.2623	2.0000
168.8000	66.8054	65.4411	63.6796	5.2656	2.0000
168.9000	66.8789	65.6246	63.7995	5.2689	2.0000
169.0000	66.9525	65.8081	63.9193	5.2722	2.0000
169.1000	67.0260	65.9916	64.0392	5.2755	2.0000
169.2000	67.0995	66.1751	64.1591	5.2788	2.0000
169.3000	67.1730	66.3586	64.2789	5.2821	2.0000
169.4000	67.2465	66.5421	64.3988	5.2854	2.0000
169.5000	67.3121	66.7127	64.5015	5.2887	2.0000
169.6000	67.1871	66.5744	64.1928	5.2920	2.0000
169.7000	67.0621	66.4361	63.8842	5.2953	2.0000
169.8000	66.9371	66.2977	63.5755	5.2986	2.0000
169.9000	66.8122	66.1594	63.2668	5.3019	2.0000
170.0000	66.6872	66.0211	62.9581	5.3053	2.0000
170.1000	66.5622	65.8827	62.6494	5.3086	2.0000
170.2000	66.4372	65.7444	62.3407	5.3119	2.0000
170.3000	66.3122	65.6060	62.0320	5.3152	2.0000
170.4000	66.1872	65.4677	61.7233	5.3185	2.0000
170.5000	66.0623	65.3294	61.4146	5.3218	2.0000
170.6000	65.9373	65.1910	61.1060	5.3251	2.0000
170.7000	65.8443	65.0788	60.8566	5.3284	2.0000
170.8000	65.9856	65.1575	61.0424	5.3317	2.0000
170.9000	66.1269	65.2362	61.2282	5.3350	2.0000
171.0000	66.2683	65.3150	61.4140	5.3383	2.0000
171.1000	66.4096	65.3937	61.5998	5.3401	2.0000
171.2000	66.5510	65.4725	61.7856	5.3404	2.0000
171.3000	66.6923	65.5512	61.9713	5.3408	2.0000
171.4000	66.8337	65.6300	62.1571	5.3411	2.0000
171.5000	66.9750	65.7087	62.3429	5.3414	2.0000
171.6000	67.1164	65.7875	62.5287	5.3418	2.0000
171.7000	67.2577	65.8662	62.7145	5.3421	2.0000
171.8000	67.3990	65.9450	62.9003	5.3424	2.0000
171.9000	67.5404	66.0237	63.0861	5.3428	2.0000
172.0000	67.5157	65.9179	63.0312	5.3431	2.0000
172.1000	67.4840	65.8044	62.9663	5.3434	2.0000
172.2000	67.4524	65.6909	62.9013	5.3438	2.0000
172.3000	67.4208	65.5774	62.8364	5.3441	2.0000
172.4000	67.3891	65.4639	62.7715	5.3444	2.0000
172.5000	67.3575	65.3504	62.7066	5.3448	2.0000
172.6000	67.3259	65.2369	62.6416	5.3451	2.0000
172.7000	67.2942	65.1234	62.5767	5.3454	2.0000
172.8000	67.2626	65.0099	62.5118	5.3458	2.0000
172.9000	67.2310	64.8964	62.4469	5.3461	2.0000
173.0000	67.1993	64.7829	62.3819	5.3464	2.0000
173.1000	67.1677	64.6694	62.3170	5.3468	2.0000
173.2000	67.1505	64.5825	62.1935	5.3471	2.0000
173.3000	67.1348	64.4986	62.0635	5.3474	2.0000
173.4000	67.1192	64.4146	61.9335	5.3478	2.0000
173.5000	67.1035	64.3307	61.8035	5.3481	2.0000
173.6000	67.0878	64.2467	61.6736	5.3484	2.0000
173.7000	67.0722	64.1628	61.5436	5.3488	2.0000
173.8000	67.0565	64.0788	61.4136	5.3491	2.0000
173.9000	67.0409	63.9949	61.2836	5.3494	2.0000
174.0000	67.0252	63.9109	61.1536	5.3498	2.0000
174.1000	67.0096	63.8270	61.0236	5.3501	2.0000
174.2000	66.9939	63.7431	60.8936	5.3500	2.0000
174.3000	67.0262	63.7130	60.8117	5.3498	2.0000
174.4000	67.2282	63.8741	60.9004	5.3497	2.0000
174.5000	67.4302	64.0353	60.9890	5.3495	2.0000
174.6000	67.6322	64.1964	61.0776	5.3494	2.0000
174.7000	67.8342	64.3575	61.1663	5.3492	2.0000
174.8000	68.0363	64.5186	61.2549	5.3491	2.0000
174.9000	68.2383	64.6798	61.3436	5.3489	2.0000
175.0000	68.4403	64.8409	61.4322	5.3488	2.0000
175.1000	68.6423	65.0020	61.5208	5.3486	2.0000
175.2000	68.8444	65.1631	61.6095	5.3485	2.0000
175.3000	69.0464	65.3243	61.6981	5.3483	2.0000
175.4000	69.2484	65.4854	61.7868	5.3481	2.0000
175.5000	69.4504	65.6465	61.8754	5.3480	2.0000
175.6000	69.4487	65.4293	61.7438	5.3478	2.0000
175.7000	69.4292	65.1792	61.5930	5.3477	2.0000
175.8000	69.4097	64.9291	61.4422	5.3475	2.0000
175.9000	69.3902	64.6790	61.2914	5.3474	2.0000
176.0000	69.3707	64.4289	61.1407	5.3472	2.0000
176.1000	69.3513	64.1788	60.9899	5.3471	2.0000
176.2000	69.3318	63.9287	60.8391	5.3469	2.0000
176.3000	69.3123	63.6786	60.6883	5.3468	2.0000
176.4000	69.2928	63.4285	60.5375	5.3466	2.0000
176.5000	69.2733	63.1784	60.3868	5.3464	2.0000
176.6000	69.2539	62.9283	60.2360	5.3463	2.0000
176.7000	69.2344	62.6782	60.0852	5.3461	2.0000
176.8000	69.2449	62.5653	60.0609	5.3460	2.0000
176.9000	69.2619	62.4827	60.0644	5.3458	2.0000
177.0000	69.2790	62.4000	60.0679	5.3457	2.0000
177.1000	69.2960	62.3173	60.0714	5.3455	2.0000
177.2000	69.3131	62.2346	60.0749	5.3454	2.0000
177.3000	69.3301	62.1519	60.0784	5.3452	2.0000
177.4000	69.3472	62.0692	60.0819	5.3451	2.0000
177.5000	69.3643	61.9865	60.0853	5.3449	2.0000
177.6000	69.3813	61.9038	60.0888	5.3447	2.0000
177.7000	69.3984	61.8211	60.0923	5.3446	2.0000
177.8000	69.4154	61.7384	60.0958	5.3459	2.0000
177.9000	69.4325	61.6557	60.0993	5.3473	2.0000
178.0000	69.5170	61.7753	60.3051	5.3487	2.0000
178.1000	69.6185	61.9456	60.5615	5.3501	2.0000
178.2000	69.7199	62.1158	60.8180	5.3515	2.0000
178.3000	69.8213	62.2861	61.0744	5.3529	2.0000
178.4000	69.9228	62.4563	61.3308	5.3543	2.0000
178.5000	70.0242	62.6266	61.5872	5.3557	2.0000
178.6000	70.1256	62.7968	61.8436	5.3571	2.0000
178.7000	70.2271	62.9671	62.1001	5.3585	2.0000
178.8000	70.3285	63.1373	62.3565	5.3599	2.0000
178.9000	70.4299	63.3076	62.6129	5.3613	2.0000
179.0000	70.5314	63.4778	62.8693	5.3627	2.0000
179.1000	70.6328	63.6480	63.1257	5.3641	2.0000
179.2000	70.6017	63.7103	63.1766	5.3655	2.0000
179.3000	70.4381	63.6645	63.0218	5.3669	2.0000
179.4000	70.2745	63.6187	62.8671	5.3683	2.0000
179.5000	70.1109	63.5729	62.7124	5.3697	2.0000
179.6000	69.9473	63.5271	62.5576	5.3711	2.0000
179.7000	69.7836	63.4814	62.4029	5.3725	2.0000
179.8000	69.6200	63.4356	62.2482	5.3739	2.0000
179.9000	69.4564	63.3898	62.0935	5.3753	2.0000
180.0000	69.2928	63.3440	61.9387	5.3767	2.0000
180.1000	69.1292	63.2982	61.7840	5.3781	2.0000
180.2000	68.9656	63.2524	61.6293	5.3795	2.0000
180.3000	68.8020	63.2066	61.4745	5.3809	2.0000
180.4000	68.8142	63.3012	61.6000	5.3823	2.0000
180.5000	68.9437	63.4892	61.9123	5.3837	2.0000
180.6000	69.0731	63.6773	62.2245	5.3851	2.0000
180.7000	69.2026	63.8653	62.5368	5.3865	2.0000
180.8000	69.3321	64.0534	62.8491	5.3879	2.0000
180.9000	69.4615	64.2414	63.1613	5.3879	2.0000
181.0000	69.5910	64.4294	63.4736	5.3878	2.0000
181.1000	69.7205	64.6175	63.7859	5.3876	2.0000
181.2000	69.8499	64.8055	64.0981	5.3875	2.0000
181.3000	69.9794	64.9936	64.4104	5.3873	2.0000
181.4000	70.1089	65.1816	64.7227	5.3872	2.0000
181.5000	70.2383	65.3697	65.0349	5.3870	2.0000
181.6000	70.3165	65.5773	65.2445	5.3869	2.0000
181.7000	70.3293	65.8097	65.3234	5.3868	2.0000
181.8000	70.3421	66.0421	65.4023	5.3866	2.0000
181.9000	70.3548	66.2745	65.4812	5.3865	2.0000
182.0000	70.3676	66.5069	65.5601	5.3863	2.0000
182.1000	70.3804	66.7394	65.6390	5.3862	2.0000
182.2000	70.3932	66.9718	65.7179	5.3861	2.0000
182.3000	70.4060	67.2042	65.7968	5.3859	2.0000
182.4000	70.4188	67.4366	65.8757	5.3858	2.0000
182.5000	70.4316	67.6691	65.9546	5.3856	2.0000
182.6000	70.4444	67.9015	66.0335	5.3855	2.0000
182.7000	70.4572	68.1339	66.1124	5.3853	2.0000
182.8000	70.4634	68.3506	66.1775	5.3852	2.0000
182.9000	70.3119	68.1883	65.9121	5.3851	2.0000
183.0000	70.1605	68.0260	65.6467	5.3849	2.0000
183.1000	70.0090	67.8638	65.3813	5.3848	2.0000
183.2000	69.8575	67.7015	65.1158	5.3846	2.0000
183.3000	69.7060	67.5392	64.8504	5.3845	2.0000
183.4000	69.5546	67.3770	64.5850	5.3843	2.0000
183.5000	69.4031	67.2147	64.3196	5.3842	2.0000
183.6000	69.2516	67.0524	64.0542	5.3841	2.0000
183.7000	69.1001	66.8902	63.7888	5.3839	2.0000
183.8000	68.9487	66.7279	63.5234	5.3838	2.0000
183.9000	68.7972	66.5656	63.2580	5.3836	2.0000
184.0000	68.6869	66.4486	63.0679	5.3835	2.0000
184.1000	68.7646	66.5372	63.2214	5.3834	2.0000
184.2000	68.8422	66.6259	63.3749	5.3832	2.0000
184.3000	68.9198	66.7145	63.5284	5.3831	2.0000
184.4000	68.9975	66.8032	63.6819	5.3830	2.0000
184.5000	69.0751	66.8918	63.8354	5.3832	2.0000
184.6000	69.1527	66.9805	63.9889	5.3835	2.0000
